2013-11-22 16:19:19,406 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:19:19,406 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:19:19,406 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:19:19,546 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:19:19,546 [ INFO] [] [ConnectServer] visible  false
2013-11-22 16:19:19,546 [ INFO] [] [MultiMainDialogue] Starting again
2013-11-22 16:19:19,546 [ INFO] [] [MultiMainDialogue] connectServer closed
2013-11-22 16:19:19,546 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:19:19,546 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:19:19,546 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:19:19,546 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:19:19,703 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:19:19,703 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:19:19,703 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:19:19,828 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:19:19,828 [ INFO] [] [ConnectServer] visible  false
2013-11-22 16:19:23,687 [ INFO] [] [CommandFilter] Command object fetched pwd
2013-11-22 16:19:23,843 [ INFO] [] [SshController] Executing commandpwd
2013-11-22 16:19:23,843 [ INFO] [] [SshController] Executing commandpwd
2013-11-22 16:19:25,859 [ INFO] [] [SshController] Output/cygdrive/c/Documents and Settings/sshuser

2013-11-22 16:19:25,859 [ INFO] [] [SshController] exit-status: 0
2013-11-22 16:19:25,859 [ INFO] [] [SshController] completeres /cygdrive/c/Documents and Settings/sshuser

2013-11-22 16:19:25,859 [ INFO] [] [SshController] Command Response sending [localhost]/cygdrive/c/Documents and Settings/sshuser
2013-11-22 16:19:25,859 [ INFO] [] [ConsoleController] Response received [localhost]/cygdrive/c/Documents and Settings/sshuser
2013-11-22 16:19:25,859 [ INFO] [] [SshController] Output/cygdrive/c/Documents and Settings/hutchuk

2013-11-22 16:19:25,859 [ INFO] [] [SshController] exit-status: 0
2013-11-22 16:19:25,859 [ INFO] [] [SshController] completeres /cygdrive/c/Documents and Settings/hutchuk

2013-11-22 16:19:25,859 [ INFO] [] [SshController] Command Response sending [127.0.0.1]/cygdrive/c/Documents and Settings/hutchuk
2013-11-22 16:19:25,859 [ INFO] [] [ConsoleController] Response received [127.0.0.1]/cygdrive/c/Documents and Settings/hutchuk
2013-11-22 16:19:25,906 [ INFO] [] [ConsoleWindow] [localhost]/cygdrive/c/Documents and Settings/sshuser displayed in window
2013-11-22 16:19:25,921 [ INFO] [] [ConsoleWindow] [127.0.0.1]/cygdrive/c/Documents and Settings/hutchuk displayed in window
2013-11-22 16:19:43,156 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:19:46,812 [ INFO] [] [ConnectServer] Opened
2013-11-22 16:19:46,812 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:19:46,812 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:19:46,812 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:19:46,812 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:19:47,062 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:19:47,062 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:19:47,062 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:19:47,203 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:19:47,203 [ INFO] [] [ConnectServer] visible  false
2013-11-22 16:19:47,203 [ INFO] [] [MultiMainDialogue] Starting again
2013-11-22 16:19:47,203 [ INFO] [] [MultiMainDialogue] connectServer closed
2013-11-22 16:19:47,203 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:19:47,203 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:19:47,203 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:19:47,203 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:19:47,359 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:19:47,359 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:19:47,359 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:19:47,500 [ INFO] [] [ConnectServer] completed threads
2013-11-22 16:19:47,500 [ INFO] [] [ConnectServer] visible  false
2013-11-22 16:19:48,531 [ INFO] [] [CommandFilter] Command object fetched ls
2013-11-22 16:19:48,562 [ INFO] [] [SshController] Executing commandls
2013-11-22 16:19:48,562 [ INFO] [] [SshController] Executing commandls
2013-11-22 16:19:49,562 [ INFO] [] [SshController] OutputCopy of ar.txt
ar.txt

2013-11-22 16:19:49,562 [ INFO] [] [SshController] exit-status: 0
2013-11-22 16:19:49,562 [ INFO] [] [SshController] completeres Copy of ar.txt
ar.txt

2013-11-22 16:19:49,562 [ INFO] [] [SshController] Command Response sending [localhost]Copy of ar.txt
[localhost]ar.txt
2013-11-22 16:19:49,562 [ INFO] [] [ConsoleController] Response received [localhost]Copy of ar.txt
[localhost]ar.txt
2013-11-22 16:19:49,562 [ INFO] [] [SshController] OutputApplication Data
Cookies
Desktop
Favorites
IECompatCache
IETldCache
IdeaProjects
InstallAnywhere
JavaSnoop.properties
Local Settings
My Documents
NTUSER.DAT
NTUSER.DAT.LOG
NetHood
PrintHood
PrivacIE
Recent
SendTo
Start Menu
StrutsConsole.cfg
Templates
default-soapui-workspace.xml
gcviewer.properties
hsperfdata_hutchuk
mm.cfg
mm_backup.cfg
ntuser.ini
ntuser.pol
soapui-settings.xml
studio-rcp-workspace
tailcheck.txt
test.h2.db
workspace

2013-11-22 16:19:49,562 [ INFO] [] [SshController] exit-status: 0
2013-11-22 16:19:49,562 [ INFO] [] [SshController] completeres Application Data
Cookies
Desktop
Favorites
IECompatCache
IETldCache
IdeaProjects
InstallAnywhere
JavaSnoop.properties
Local Settings
My Documents
NTUSER.DAT
NTUSER.DAT.LOG
NetHood
PrintHood
PrivacIE
Recent
SendTo
Start Menu
StrutsConsole.cfg
Templates
default-soapui-workspace.xml
gcviewer.properties
hsperfdata_hutchuk
mm.cfg
mm_backup.cfg
ntuser.ini
ntuser.pol
soapui-settings.xml
studio-rcp-workspace
tailcheck.txt
test.h2.db
workspace

2013-11-22 16:19:49,562 [ INFO] [] [SshController] Command Response sending [127.0.0.1]Application Data
[127.0.0.1]Cookies
[127.0.0.1]Desktop
[127.0.0.1]Favorites
[127.0.0.1]IECompatCache
[127.0.0.1]IETldCache
[127.0.0.1]IdeaProjects
[127.0.0.1]InstallAnywhere
[127.0.0.1]JavaSnoop.properties
[127.0.0.1]Local Settings
[127.0.0.1]My Documents
[127.0.0.1]NTUSER.DAT
[127.0.0.1]NTUSER.DAT.LOG
[127.0.0.1]NetHood
[127.0.0.1]PrintHood
[127.0.0.1]PrivacIE
[127.0.0.1]Recent
[127.0.0.1]SendTo
[127.0.0.1]Start Menu
[127.0.0.1]StrutsConsole.cfg
[127.0.0.1]Templates
[127.0.0.1]default-soapui-workspace.xml
[127.0.0.1]gcviewer.properties
[127.0.0.1]hsperfdata_hutchuk
[127.0.0.1]mm.cfg
[127.0.0.1]mm_backup.cfg
[127.0.0.1]ntuser.ini
[127.0.0.1]ntuser.pol
[127.0.0.1]soapui-settings.xml
[127.0.0.1]studio-rcp-workspace
[127.0.0.1]tailcheck.txt
[127.0.0.1]test.h2.db
[127.0.0.1]workspace
2013-11-22 16:19:49,562 [ INFO] [] [ConsoleController] Response received [127.0.0.1]Application Data
[127.0.0.1]Cookies
[127.0.0.1]Desktop
[127.0.0.1]Favorites
[127.0.0.1]IECompatCache
[127.0.0.1]IETldCache
[127.0.0.1]IdeaProjects
[127.0.0.1]InstallAnywhere
[127.0.0.1]JavaSnoop.properties
[127.0.0.1]Local Settings
[127.0.0.1]My Documents
[127.0.0.1]NTUSER.DAT
[127.0.0.1]NTUSER.DAT.LOG
[127.0.0.1]NetHood
[127.0.0.1]PrintHood
[127.0.0.1]PrivacIE
[127.0.0.1]Recent
[127.0.0.1]SendTo
[127.0.0.1]Start Menu
[127.0.0.1]StrutsConsole.cfg
[127.0.0.1]Templates
[127.0.0.1]default-soapui-workspace.xml
[127.0.0.1]gcviewer.properties
[127.0.0.1]hsperfdata_hutchuk
[127.0.0.1]mm.cfg
[127.0.0.1]mm_backup.cfg
[127.0.0.1]ntuser.ini
[127.0.0.1]ntuser.pol
[127.0.0.1]soapui-settings.xml
[127.0.0.1]studio-rcp-workspace
[127.0.0.1]tailcheck.txt
[127.0.0.1]test.h2.db
[127.0.0.1]workspace
2013-11-22 16:19:49,562 [ INFO] [] [ConsoleWindow] [localhost]Copy of ar.txt
[localhost]ar.txt displayed in window
2013-11-22 16:19:49,609 [ INFO] [] [ConsoleWindow] [127.0.0.1]Application Data
[127.0.0.1]Cookies
[127.0.0.1]Desktop
[127.0.0.1]Favorites
[127.0.0.1]IECompatCache
[127.0.0.1]IETldCache
[127.0.0.1]IdeaProjects
[127.0.0.1]InstallAnywhere
[127.0.0.1]JavaSnoop.properties
[127.0.0.1]Local Settings
[127.0.0.1]My Documents
[127.0.0.1]NTUSER.DAT
[127.0.0.1]NTUSER.DAT.LOG
[127.0.0.1]NetHood
[127.0.0.1]PrintHood
[127.0.0.1]PrivacIE
[127.0.0.1]Recent
[127.0.0.1]SendTo
[127.0.0.1]Start Menu
[127.0.0.1]StrutsConsole.cfg
[127.0.0.1]Templates
[127.0.0.1]default-soapui-workspace.xml
[127.0.0.1]gcviewer.properties
[127.0.0.1]hsperfdata_hutchuk
[127.0.0.1]mm.cfg
[127.0.0.1]mm_backup.cfg
[127.0.0.1]ntuser.ini
[127.0.0.1]ntuser.pol
[127.0.0.1]soapui-settings.xml
[127.0.0.1]studio-rcp-workspace
[127.0.0.1]tailcheck.txt
[127.0.0.1]test.h2.db
[127.0.0.1]workspace displayed in window
2013-11-22 16:24:13,453 [ INFO] [] [CommandFilter] Command object fetched clear
2013-11-22 16:24:13,453 [ INFO] [] [ConsoleWindow] This method is written to clear
2013-11-22 16:24:25,859 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:24:28,421 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:24:29,656 [ INFO] [] [SettingsMain] Selected valuehutchuk@127.0.0.1
2013-11-22 16:24:30,437 [ INFO] [] [ServerDetails] Components2
2013-11-22 16:24:33,875 [ INFO] [] [SettingsMain] Returned Ok
2013-11-22 16:24:35,000 [ INFO] [] [FileHelper] Attempting to write fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:24:35,000 [ INFO] [] [MultiMainDialogue] Settings changed
2013-11-22 16:24:35,000 [ INFO] [] [FileHelper] Attempting to read fileC:\muthu\multimachineexecute\gitversion\sshcommandbroadcaster\settings.xml//settings.xml
2013-11-22 16:24:38,921 [ INFO] [] [ConnectServer] Opened
2013-11-22 16:24:38,921 [ INFO] [] [ConnectServer] Started threads
2013-11-22 16:24:38,921 [ INFO] [] [ConnectServer] Starting connectionhutchuk@127.0.0.1
2013-11-22 16:24:38,921 [ INFO] [] [ConnectServer] Attempting to connect 127.0.0.1
2013-11-22 16:24:38,921 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:24:39,187 [ERROR] [] [ConnectServer] Exception while connecting to host 127.0.0.1
com.multimachine.exception.GenericLoggerException: 1001 - Invalid Credentials while connecting to gateway 
	at com.multimachine.controller.SshController.connect(SshController.java:149)
	at com.multimachine.views.ConnectServer.connectServer(ConnectServer.java:249)
	at com.multimachine.views.ConnectServer.connectAllServersThreaded(ConnectServer.java:184)
	at com.multimachine.views.ConnectServer$3.run(ConnectServer.java:154)
Caused by: com.jcraft.jsch.JSchException: Auth fail
	at com.jcraft.jsch.Session.connect(Session.java:512)
	at com.jcraft.jsch.Session.connect(Session.java:183)
	at com.multimachine.controller.SshController.connect(SshController.java:140)
	... 3 more
2013-11-22 16:24:39,218 [ INFO] [] [ConnectServer] Invalid credentials while connecting to Server 127.0.0.1
2013-11-22 16:24:39,218 [ INFO] [] [ConnectServer] Using username hutchuk
2013-11-22 16:24:39,218 [ INFO] [] [ConnectServer] Enter  password for hutchuk@127.0.0.1
2013-11-22 16:24:47,359 [ INFO] [] [ConnectServer] Starting connectionsshuser@localhost
2013-11-22 16:24:47,359 [ INFO] [] [ConnectServer] Attempting to connect localhost
2013-11-22 16:24:47,359 [ INFO] [] [ConnectServer] Using username sshuser
2013-11-22 16:24:47,531 [ INFO] [] [ConnectServer] completed threads
